channel_id,labels,pos_x,pos_y
1212562541,Остальное,2.1036325,0.17711167
1212651951,Остальное,12.532554,2.3343456
1212690123,Остальное,10.016501,-2.0134482
1212727340,Спорт,5.2821574,11.776773
1212735928,Узбекский сегмент,8.385068,6.215314
1212841882,Инвестиции и финансы,4.809518,-0.5467775
1212911644,Остальное,9.656174,0.2869715
1212923015,Остальное,6.188499,2.9059527
1212969224,Спорт,4.6681714,11.242742
1212989674,Остальное,8.338624,5.543392
1213044407,Остальное,11.360438,-3.2749178
1213051032,Остальное,13.338016,0.24745044
1213142068,"Психология, саморазвитие и др.",8.851354,-1.968292
1213192862,Остальное,10.060679,-1.85467
1213211587,Инвестиции и финансы,4.3158164,-0.8289305
1213212779,Остальное,13.659774,0.18761438
1213234440,Остальное,12.639242,0.2667301
1213253240,Остальное,9.930273,-0.67488647
1213381362,Остальное,13.695235,-0.5368389
1213450935,Остальное,14.9659815,1.8997265
1213498543,Остальное,1.034066,0.44807684
1213516458,Остальное,10.027079,-2.6131477
1213561287,Остальное,15.168984,-3.7643876
1213713122,Остальное,6.3301864,0.92356783
1213813700,Остальное,1.9795655,0.22378874
1213814729,Узбекский сегмент,8.704984,7.4773407
1213962621,Остальное,1.8502457,0.16235214
1213962888,Остальное,5.4818935,1.2804444
1213968975,Остальное,6.2789083,0.78113145
1214005132,Остальное,11.085721,0.7644107
1214067268,Остальное,11.316073,1.208698
1214091211,Остальное,9.547032,-0.38898456
1214100683,Остальное,11.491372,1.2698648
1214127401,Остальное,1.4753673,0.36173138
1214146098,Остальное,11.280974,-4.6460924
1214148712,Остальное,12.859675,2.4729846
1214217225,Остальное,7.3944683,2.418816
1214260101,Остальное,0.56097496,0.057520494
1214313659,Остальное,11.547709,-3.9321685
1214316989,Остальное,12.481879,-4.7286243
1214337721,Остальное,0.15812993,0.09780998
1214380982,Остальное,12.571593,1.5892034
1214390418,Узбекский сегмент,8.762385,7.192911
1214394715,Остальное,13.093931,-3.661998
1214468686,Остальное,14.950364,1.8857443
1214472885,Английский сегмент,0.8882359,0.54100317
1214528457,"Психология, саморазвитие и др.",8.523437,-1.6247671
1214534504,"Психология, саморазвитие и др.",8.372192,-1.09441
1214558579,Новости и политика,15.609529,0.60082734
1214580105,Остальное,0.6261276,0.74663746
1214643610,Остальное,10.956466,2.7746663
1214657544,Новости и политика,15.173549,0.75108343
1214692956,Остальное,9.872482,-0.524144
1214763885,Остальное,11.359415,-5.223874
1214804623,Узбекский сегмент,8.746534,7.6671834
1214808830,Остальное,13.660085,1.3129795
1214857527,Узбекский сегмент,8.752388,7.4158907
1214873546,"Психология, саморазвитие и др.",7.095493,-0.72166604
1214890931,Остальное,14.026118,0.7121176
1214933908,Остальное,14.015719,-3.7914016
1214974202,Новости и политика,15.269156,0.45046434
1215000407,Остальное,9.7697525,-0.49301872
1215052325,Английский сегмент,0.29115924,-0.5471376
1215056194,Остальное,6.170849,1.3713489
1215061311,Остальное,15.60113,0.6346166
1215080922,Остальное,5.7102275,0.0051812553
1215128553,Остальное,0.2057067,-0.87959707
1215141092,Остальное,15.6493845,1.0325476
1215157178,Остальное,14.8877535,-3.7555432
1215172463,Остальное,2.0225163,-1.5668803
1215180621,Английский сегмент,0.5248823,0.2242164
1215199375,Остальное,-0.30902267,-1.2482537
1215210548,Остальное,11.094762,-5.009747
1215266175,Остальное,9.80681,1.3420538
1215303679,Остальное,14.259455,-0.3570047
1215324918,Остальное,10.396,0.4823371
1215402699,Остальное,8.4012375,7.7960033
1215455654,Остальное,7.374413,0.7040306
1215458251,Остальное,9.4594145,-0.5488695
1215462939,Остальное,12.361477,1.2956685
1215491894,Английский сегмент,0.33982018,0.7815493
1215523749,Остальное,8.279731,1.9944459
1215530840,Остальное,3.7817218,-0.53137845
1215576205,Остальное,12.219861,-3.0624878
1215582245,Английский сегмент,0.3033088,-0.9461846
1215582900,Остальное,8.829872,6.5869274
1215616609,Остальное,11.578673,-3.2997196
1215634767,Остальное,0.16398697,-1.1415967
1215652972,Остальное,15.286668,1.5340563
1215680808,Остальное,11.942318,-4.1144648
1215753986,Остальное,10.355364,0.4734894
1215763672,Английский сегмент,0.19988725,0.6376689
1215769661,Английский сегмент,-0.80790025,-0.7418741
1215771044,Остальное,11.087149,0.25811353
1215855026,Остальное,11.850499,-4.280823
1215863249,Остальное,9.521412,0.752195
1215870893,Остальное,11.320728,-3.124368
1215899656,Работа и образование,6.1415086,1.3102638
1215950417,Английский сегмент,1.9479069,-0.05709721
1216010857,Остальное,4.1697617,-0.7902477
1216018896,Узбекский сегмент,8.343156,6.298831
1216093966,Остальное,7.2516017,2.516259
1216100049,Остальное,8.241918,7.117343
1216122870,Остальное,10.792464,-4.435631
1216144565,Узбекский сегмент,8.487887,6.719925
1216239315,Инвестиции и финансы,5.5623107,-0.28565127
1216262977,Английский сегмент,0.7078913,0.055465214
1216371663,Остальное,5.698178,1.8809392
1216377007,Узбекский сегмент,8.218307,6.51184
1216426704,Остальное,10.027908,1.5506973
1216442906,Остальное,11.689429,-4.8714757
1216467216,Узбекский сегмент,8.537299,5.946877
1216514229,Остальное,11.890882,-3.126265
1216542775,Остальное,-0.5359401,-1.0284433
1216571339,Английский сегмент,1.5565531,-0.18637563
1216580026,Остальное,13.678931,1.3674127
1216605998,Остальное,12.095953,-0.20212825
1216612994,Остальное,12.409014,-3.4757497
1216642069,Остальное,-0.21601216,-0.02320794
1216652822,Остальное,9.427877,0.76687074
1216659919,Узбекский сегмент,8.385254,7.4881
1216660706,Английский сегмент,0.041565176,0.5194388
1216662629,Остальное,9.574105,2.5478919
1216785261,Остальное,12.413385,-3.2086987
1216788114,Остальное,6.998894,-0.25242737
1216807867,Остальное,6.2540464,-2.053811
1216878621,Остальное,13.250869,0.35732737
1216947806,Остальное,11.561538,-4.9759583
1216990520,Остальное,13.399157,-0.22902554
1217027979,Остальное,10.593027,1.8359493
1217080686,Остальное,12.772587,-0.1011903
1217131591,Английский сегмент,0.06671721,-0.81028116
1217194747,Английский сегмент,-0.40791497,-0.34217468
1217229890,Остальное,10.895325,-4.3921194
1217236256,Остальное,11.648229,-3.111837
1217278087,Новости и политика,15.561431,0.6028104
1217313200,Остальное,5.963436,-0.9435033
1217415403,Остальное,10.882878,-5.1650486
1217426608,Остальное,11.633582,-3.5351527
1217466595,Новости и политика,10.3954735,1.8397352
1217489036,Остальное,11.744407,-3.4074557
1217535165,Остальное,14.055728,0.42704478
1217716282,Остальное,12.233342,-3.34287
1217803130,Работа и образование,5.904156,1.1686938
1217850374,Остальное,13.598489,0.7114779
1217898451,Остальное,-0.66703,-1.2616856
1217919868,Остальное,0.96433413,0.12742993
1217934291,Остальное,12.429084,1.1659547
1218011478,Остальное,12.38834,0.18475828
1218018550,Остальное,0.5514163,0.47325492
1218048270,Остальное,10.396227,-5.177959
1218067077,"Психология, саморазвитие и др.",9.103393,-1.6448925
1218096761,Остальное,16.091822,-4.252681
1218122455,Остальное,11.359102,-5.0549817
1218170163,Остальное,12.700331,-4.0011864
1218237006,Остальное,11.430928,-4.445109
1218241824,Остальное,9.995506,-2.5657167
1218257811,Остальное,11.076769,-5.3114023
1218315259,Остальное,-0.93717134,-0.86072934
1218356629,Остальное,11.511611,-4.1895685
1218366742,Остальное,14.2072115,0.14483891
1218410161,Остальное,12.132584,1.7174557
1218470391,Остальное,12.586593,1.5954324
1218492299,Остальное,9.979241,-2.6061683
1218503904,Английский сегмент,0.25770792,-1.1134955
1218522026,Остальное,12.045184,-0.1607858
1218537152,Работа и образование,6.1925216,0.51535225
1218540199,Остальное,11.504492,-5.218914
1218599448,Остальное,13.78063,1.5534726
1218625630,Английский сегмент,0.30829498,0.39263314
1218642438,Остальное,7.412827,0.7042186
1218723246,Новости и политика,15.264189,0.51078594
1218743574,Остальное,13.2336235,0.52554953
1218799681,Английский сегмент,-0.4837243,-0.26662612
1218872940,Инвестиции и финансы,4.3085256,-1.0385963
1218922865,Узбекский сегмент,8.321404,6.2693534
1218955142,Остальное,5.5033436,1.3008767
1218998207,Остальное,12.221494,-3.191846
1219039793,Узбекский сегмент,8.583181,7.557129
1219130873,Остальное,7.1196737,-0.24166775
1219163682,Инвестиции и финансы,4.2341704,-0.92992264
1219170261,Остальное,11.551617,0.9140904
1219177548,Остальное,12.625569,-0.16309373
1219207555,Остальное,10.320307,1.9174696
1219244111,Остальное,0.682193,1.09936
1219256968,Инвестиции и финансы,4.1774344,-0.55473286
1219267447,Остальное,0.8274268,0.8427409
1219272990,Остальное,11.941452,-3.264574
1219290006,Остальное,8.886843,-2.672436
1219374195,Остальное,13.374198,0.0208108
1219384399,Остальное,0.41734233,-1.1413037
1219484576,Инвестиции и финансы,4.330261,-0.6612843
1219562236,Остальное,12.927718,-3.7672627
1219567078,Остальное,9.043422,0.67072016
1219597606,Остальное,5.6138334,-0.19873977
1219708051,Остальное,14.929112,1.8943691
1219724569,Остальное,5.4398394,-1.2638336
1219860461,Спорт,4.8610926,10.831516
1219891644,Остальное,12.394621,-4.2805285
1219913508,Остальное,10.942095,-4.716332
1219938965,Остальное,14.886067,1.8634167
1219982778,Остальное,1.3364238,0.837878
1219990028,Остальное,11.464036,-3.2853508
1220026215,Остальное,12.914933,-0.016785577
1220062776,Узбекский сегмент,8.605597,5.92807
1220100947,Остальное,13.384166,-3.2978847
1220103789,Остальное,11.702628,0.94053376
1220116004,Остальное,1.2662381,0.6506279
1220149261,Остальное,-0.76792836,-1.1031021
1220283743,Остальное,1.4118224,-0.9027822
1220284559,Новости и политика,15.458839,0.68002653
1220318149,Остальное,12.335415,1.290319
1220328123,Остальное,1.4211105,0.41135088
1220358748,Остальное,9.634687,-1.0035876
1220362370,Остальное,11.124379,0.20232101
1220364470,Работа и образование,5.8017764,1.6022459
1220373296,Остальное,9.540898,-0.5920003
1220437810,Остальное,15.519724,1.2096958
1220511463,Остальное,10.948625,-1.2718141
1220533097,Остальное,14.450258,-0.37517595
1220565800,Остальное,15.333414,0.9677382
1220592752,Инвестиции и финансы,4.104973,-0.6720879
1220606936,Остальное,12.634359,0.37087134
1220617437,Остальное,7.373284,0.41582695
1220636103,Английский сегмент,1.0789385,0.188377
1220636545,Английский сегмент,0.9448415,0.6037066
1220667411,Спорт,5.28214,11.755828
1220697480,Английский сегмент,-0.25274232,0.077143565
1220709491,Остальное,-0.21103522,-0.43903628
1220713754,Остальное,11.202171,-4.8600545
1220715723,Остальное,11.307024,-5.0557404
1220761497,Остальное,9.322601,0.82589453
1220763595,Остальное,15.157248,0.69012535
1220825140,Узбекский сегмент,8.493317,6.8351083
1220829123,Остальное,9.4320545,0.22914658
1221077931,Остальное,0.6676651,-2.229788
1221134219,Остальное,7.2478456,2.5015302
1221169597,Остальное,6.121543,3.0149302
1221245253,Остальное,12.34648,-3.2070704
1221251199,Остальное,8.055717,0.32865086
1221255702,Остальное,13.368823,0.80978066
1221325921,Узбекский сегмент,8.955709,7.4239097
1221335421,Узбекский сегмент,8.64118,5.949062
1221391219,Остальное,9.445877,2.6176467
1221438812,Работа и образование,5.439854,1.315434
1221490296,Остальное,11.6514845,-0.17238775
1221533494,Остальное,4.555506,-0.69442
1221565506,"Психология, саморазвитие и др.",8.257269,-1.4991415
1221619031,Остальное,12.472495,-2.9369054
1221635029,Остальное,8.645421,5.9531546
1221664143,Остальное,0.616563,-2.0577652
1221726487,Английский сегмент,0.038761083,0.33858863
1221726635,Остальное,9.442826,0.79101473
1221751675,Инвестиции и финансы,4.332172,-1.0299454
1221768825,Остальное,0.24498168,0.9480756
1221814089,Остальное,4.236376,-0.9322572
1221864387,Остальное,10.615728,0.53677505
1221939801,Остальное,12.865671,0.0033377837
1221966996,Английский сегмент,-0.06746109,0.3860546
1221977779,Остальное,13.264414,1.003425
1221985413,Остальное,7.921938,5.863888
1222054189,Узбекский сегмент,8.691994,7.3817487
1222089439,Английский сегмент,0.98726934,0.22634579
1222140088,Остальное,9.886584,-0.2912698
1222148901,Остальное,13.660333,1.0092133
1222159548,Остальное,12.623155,1.4937911
1222195794,Работа и образование,6.0642166,1.3544387
1222254762,Остальное,9.614397,1.9791163
1222259601,Английский сегмент,0.23291405,0.57335466
1222297272,Остальное,9.466583,2.5821717
1222317784,Остальное,8.5913725,2.12418
1222335888,Остальное,12.871841,-3.5335796
1222339420,Остальное,-0.026948977,0.4262032
1222340142,"Психология, саморазвитие и др.",8.925349,-1.7376659
1222407666,Остальное,-0.8072995,-1.0172262
1222439419,Остальное,9.368181,-0.21668564
1222466962,Остальное,12.217222,-4.7835236
1222606634,Остальное,13.061321,0.9944984
1222633586,Остальное,6.075084,0.5452813
1222670927,"Психология, саморазвитие и др.",9.161375,-1.6635154
1222675927,Остальное,-0.188369,-0.15220582
1222869173,Остальное,6.1726646,0.66875434
1222877751,Остальное,11.361456,-3.0686653
1222900482,Остальное,6.4358816,1.6257066
1222998917,Остальное,12.507208,-3.4393475
1223042661,Остальное,13.435027,-3.057723
1223072818,Спорт,5.349618,11.813694
1223136500,Остальное,5.51103,-1.2874246
1223219553,Остальное,13.908544,0.44851533
1223301692,Остальное,11.2074585,-3.3970394
1223401299,Остальное,-0.25399303,0.16556047
1223430999,Остальное,9.955938,-5.0428147
1223466280,Английский сегмент,-0.9318627,-0.7916345
1223467305,Работа и образование,6.464268,0.40525115
1223472459,Остальное,-0.90423286,-1.4295458
1223481236,Остальное,10.387518,-4.689713
1223493413,Остальное,10.952392,2.7655394
1223522822,Остальное,5.329363,1.3673382
1223541233,Работа и образование,6.120783,1.165089
1223567605,Остальное,9.226181,0.46428463
1223575403,Остальное,6.52638,2.201914
1223641604,Остальное,5.1344314,-0.5515161
1223662720,Остальное,13.033877,-3.6740208
1223677991,Английский сегмент,1.7508627,-0.2342555
1223705648,Остальное,10.461408,0.4829561
1223707472,Английский сегмент,0.0576402,-1.051144
1223713329,Остальное,7.9551697,5.8154473
1223715872,Новости и политика,15.025211,0.553579
1223728786,Остальное,6.2012544,1.3710475
1223858165,Остальное,6.956923,1.9197336
1223894665,Инвестиции и финансы,4.041219,-0.565825
1223953228,"Психология, саморазвитие и др.",8.980378,-0.8771756
1223996302,Остальное,9.441719,2.6319742
1224137491,Остальное,5.2078667,11.359424
1224162964,Узбекский сегмент,8.234015,6.221271
1224181269,Узбекский сегмент,8.597186,6.8062725
1224186663,Спорт,4.881931,11.257578
1224302734,Остальное,9.09238,1.1122612
1224324472,Остальное,12.110959,-3.628184
1224329992,Остальное,13.383737,-3.7625244
1224387726,Остальное,10.218184,-1.7651154
1224394834,Остальное,11.290278,-3.311968
1224485725,Остальное,5.0765777,-0.941497
1224510840,Остальное,11.103903,-3.2904894
1224619086,Остальное,11.310379,-4.933181
1224624669,Остальное,6.2488894,-2.0595136
1224632377,Работа и образование,6.4859333,0.9763568
1224723099,Остальное,15.347126,-3.8087025
1224732181,Узбекский сегмент,8.26426,7.238969
1224761681,Остальное,10.669227,-4.644947
1224783666,Английский сегмент,0.35223535,-0.04757083
1224788926,Узбекский сегмент,8.635986,7.1479535
1224812953,Остальное,11.089315,-3.239044
1224814251,Остальное,11.459059,-2.6596735
1224823231,Остальное,15.353723,1.4623072
1224837504,Узбекский сегмент,8.357992,6.285868
1224921902,Остальное,12.56994,-3.3298159
1225050238,Инвестиции и финансы,4.3513985,-0.8758237
1225066181,Новости и политика,15.422117,0.56035227
1225233612,Остальное,12.082835,-4.1872973
1225294006,Остальное,8.351688,6.407151
1225435385,Остальное,6.123413,-1.2521584
1225497893,Остальное,8.292748,6.3113027
1225617638,Остальное,6.8308063,0.48520368
1225626120,Остальное,15.288624,1.0713277
1225632305,Остальное,12.931603,0.02513341
1225654397,Остальное,11.136664,-4.7708874
1225656516,Остальное,15.392561,1.4855341
1225746492,Остальное,1.596515,-0.16828342
1225790696,Остальное,12.223697,-4.6217675
1225819904,Остальное,14.379546,-3.8643215
1225879108,Остальное,6.3460355,2.5608082
1225922960,Остальное,12.32527,0.15884013
1225981320,Остальное,10.280226,1.0779778
1226037470,Остальное,10.889967,2.6642869
1226058268,Английский сегмент,0.22373942,-0.52850646
1226085257,Английский сегмент,-0.5936726,-1.3158219
1226236617,Узбекский сегмент,8.267117,7.248502
1226286327,Остальное,14.418618,-3.8893008
1226324281,Остальное,-0.9086106,-0.5204726
1226382352,Остальное,-1.0567297,-0.9766129
1226402982,Остальное,10.135914,0.3328127
1226426523,Остальное,-0.82044166,-1.3666079
1226495304,Английский сегмент,0.047677267,0.29256666
1226532702,Остальное,-1.2832557,-0.85137105
1226558922,Спорт,5.319359,11.801541
1226583894,Остальное,10.890161,-4.196745
1226590563,Остальное,13.28657,-3.8201883
1226641790,Остальное,0.40565076,-1.166269
1226650166,Остальное,11.26862,-4.63024
1226656317,Остальное,11.424228,-3.6803126
1226692754,Узбекский сегмент,8.743323,6.797811
1226703645,Инвестиции и финансы,4.3566337,-0.92798126
1226800148,Остальное,8.246042,3.4374752
1226804730,Остальное,12.720912,-4.0682926
1226843864,Остальное,11.93542,-3.2074788
1226895329,Остальное,-0.1584643,-1.2870572
1226931078,Остальное,12.566685,1.4755338
1226942629,Остальное,9.604477,-0.34312674
1226960959,Остальное,6.1643076,0.7444075
1226993807,Остальное,6.1259847,3.0113072
1227026894,Новости и политика,15.236899,0.4749547
1227068077,Остальное,13.188945,1.3706692
1227074360,Остальное,-0.8762716,-0.7268031
1227097129,"Психология, саморазвитие и др.",8.412741,-1.4688618
1227104965,Остальное,4.880363,10.772909
1227152968,Остальное,12.092713,-0.096299574
1227191356,Остальное,9.818081,0.8209046
1227193726,Остальное,12.288707,0.22884667
1227244729,Остальное,10.884562,2.5303345
1227246944,Английский сегмент,-0.09684842,-1.0726042
1227253101,Остальное,13.884888,0.85409915
1227298352,Узбекский сегмент,8.1499,6.3402424
1227301187,Остальное,14.004505,0.39691055
1227320412,Остальное,-1.1346753,-0.92207426
1227348650,Новости и политика,15.406015,0.32407755
1227367829,Остальное,1.5898207,0.09980742
1227403567,Остальное,11.761362,-0.2754413
1227493201,Остальное,14.900577,1.8736432
1227574204,Остальное,12.310814,-3.5208893
1227585026,"Психология, саморазвитие и др.",7.9607615,-1.1421871
1227680625,Узбекский сегмент,8.245751,6.713969
1227693496,Остальное,13.369055,-0.47366747
1227701304,Остальное,10.179336,2.0143263
1227806364,Остальное,12.837726,0.5533882
1227821158,Остальное,8.634189,5.9512773
1227869049,Остальное,10.19346,1.1359847
1227917167,Остальное,11.203023,-5.5936146
1227956015,Остальное,13.325081,0.78533113
1227971726,Остальное,12.740083,-3.6254306
1227987253,Остальное,12.532993,0.4055193
1228019634,Английский сегмент,0.56564474,0.4246167
1228104448,Остальное,12.1447735,-3.5311468
1228110144,Остальное,7.2351236,0.5682134
1228123944,Остальное,15.535113,1.318575
1228133221,Остальное,11.213563,1.0369645
1228180637,Остальное,0.6151573,-2.150987
1228234219,Английский сегмент,0.30978212,-1.0278423
1228255936,Остальное,8.771629,2.175807
1228296834,Остальное,13.615107,-0.51081747
1228415893,Узбекский сегмент,8.3964615,5.998156
1228469908,Английский сегмент,0.08523501,-0.66492665
1228470200,Узбекский сегмент,8.254904,6.777834
1228474199,Остальное,11.684428,-4.533859
1228474499,Английский сегмент,-0.04303445,-1.21075
1228570965,Остальное,12.992986,-0.61709905
1228577670,Остальное,0.6475532,-2.1535883
1228673426,Остальное,6.1709447,0.4122518
1228766229,Остальное,13.536894,-0.22586934
1228827167,Остальное,11.292574,-3.1913195
1228933667,Инвестиции и финансы,4.499562,-0.65315044
1228985470,Английский сегмент,-0.22318211,-0.09118285
1229035243,Остальное,11.379875,-5.171042
1229084728,Остальное,0.68916136,-1.201844
1229101975,Английский сегмент,0.03695421,-1.1104702
1229177683,Остальное,13.777401,1.5088677
1229197937,Инвестиции и финансы,4.3455315,-0.98676157
1229244304,Остальное,11.8177805,-0.24930213
1229262015,Остальное,13.371829,-0.5168456
1229292325,"Психология, саморазвитие и др.",7.2914143,-0.7431943
1229342844,Узбекский сегмент,8.337408,6.352936
1229368145,Остальное,7.2609496,0.5490547
1229379888,Остальное,-0.22300209,0.21390292
1229475939,Остальное,11.018364,-4.361725
1229513500,Новости и политика,15.34417,0.82573694
1229530081,Остальное,15.071124,1.3015654
1229540615,Остальное,14.4989805,0.34871435
1229581791,Остальное,0.015731622,-1.1088911
1229642941,Остальное,10.090813,1.6360881
1229643114,Остальное,10.67592,-4.4861307
1229646005,Остальное,15.308782,1.1498749
1229753756,Остальное,7.039498,1.5993121
1229794451,Остальное,1.2116494,0.30851415
1229909770,Остальное,13.770575,0.27009016
1229933491,Инвестиции и финансы,5.0574527,-0.9418264
1229964281,Остальное,11.170138,-3.899609
1229970073,Остальное,-0.62978786,-1.0603918
1229975091,Остальное,6.679442,0.4769981
1229986358,Остальное,2.034401,-1.5451792
1229988554,Остальное,7.02414,-0.667719
1230070043,Остальное,11.306514,-3.6915064
1230083227,Остальное,11.624986,-3.4979427
1230084426,Остальное,13.509392,-3.5713618
1230090902,Остальное,-0.43691742,-0.5536627
1230145770,Остальное,14.244361,-4.001771
1230146581,Узбекский сегмент,8.79256,7.3954573
1230190290,Остальное,11.385606,-4.429638
1230304805,Остальное,7.345893,-0.37388074
1230322636,Остальное,0.5616985,1.0090067
1230364680,Остальное,8.954188,-2.449583
1230368984,Английский сегмент,1.0673535,-0.8583159
1230369694,Остальное,5.231954,-0.85587233
1230375794,Остальное,6.200609,0.6811114
1230442614,Остальное,12.516757,-4.6610894
1230447034,Остальное,12.277625,-3.2206492
1230466814,Остальное,0.68498033,1.1367676
1230505280,Остальное,13.418535,0.104192324
1230510847,Остальное,16.057892,-4.2308025
1230515805,Английский сегмент,-0.019709883,-1.2678291
1230524240,Остальное,9.466084,1.982766
1230565095,Остальное,12.832468,0.6209039
1230609499,Остальное,11.24418,-3.9412951
1230611730,Остальное,-0.07207414,-0.018970134
1230631243,Остальное,10.524329,-0.3948054
1230740275,Остальное,14.371849,-3.8961604
1230797502,Остальное,5.4363203,-0.8483379
1230802322,Остальное,14.316307,-0.3105505
1230806856,Остальное,12.200088,-3.0707223
1230836341,Остальное,13.805339,0.18113214
1230839180,Остальное,11.334981,-3.6325548
1230842463,Остальное,15.641958,1.0523611
1230852660,Остальное,12.520343,1.4363585
1230861516,Остальное,0.96986353,0.6906935
1230885703,Остальное,0.5568743,0.97259873
1230916085,Остальное,11.654584,-3.1466687
1230938264,Остальное,15.068536,0.7835014
1231087848,Остальное,9.569472,1.0473894
1231101827,Остальное,11.966698,-3.3575718
1231115485,Остальное,13.912955,-0.43522695
1231182931,Остальное,7.308602,2.2780747
1231193891,Английский сегмент,0.6125672,0.6864306
1231205007,"Психология, саморазвитие и др.",8.830109,-1.7409922
1231305859,Остальное,11.782637,-3.2300556
1231342231,Узбекский сегмент,8.269363,6.2406664
1231373486,Остальное,14.525282,-3.9157758
1231395183,"Психология, саморазвитие и др.",7.578167,-0.43694094
1231443280,Остальное,11.724197,-3.201871
1231496859,Остальное,4.015295,-0.66472965
1231502346,Остальное,13.286038,-0.48213747
1231516554,Остальное,2.0455542,-0.01423818
1231519967,Остальное,12.359512,-0.13652241
1231630585,Остальное,9.358287,1.9786059
1231645615,Остальное,8.156113,5.5284166
1231660998,Остальное,11.804314,-4.1424856
1231683995,Остальное,16.11083,-4.2622967
1231762509,Остальное,4.287974,-0.9924524
1231769514,Остальное,13.18313,0.9483349
1231771135,Остальное,15.415833,1.254108
1231812636,Английский сегмент,-0.024852986,-1.1575409
1231931524,Остальное,12.354607,0.24927785
1231932764,Английский сегмент,-0.10954923,-0.9924288
1231998105,Остальное,13.61401,0.45557112
1232032465,Остальное,13.775012,1.4981912
1232058046,Остальное,12.102034,-0.021838563
1232089943,Остальное,11.363565,-0.11969503
1232092274,Остальное,6.6308103,0.50278956
1232095630,Остальное,5.781101,-1.0252571
1232110655,Остальное,12.35318,-3.5082145
1232222451,Остальное,5.211575,1.4719154
1232228040,Остальное,10.935793,2.7371702
1232234822,Остальное,11.384104,-3.3711274
1232254890,Остальное,12.865365,2.4161541
1232375140,Остальное,12.103185,-3.3510008
1232469282,Остальное,13.260264,-0.45228887
1232522469,Остальное,11.901786,-3.2365878
1232582908,Остальное,9.146673,-0.4870942
1232605369,Остальное,10.913477,-1.2764467
1232616321,Остальное,11.79013,-0.19522852
1232643037,Остальное,12.672159,-3.6462667
1232656477,Остальное,-0.20034033,-0.5850337
1232658350,Остальное,12.211567,-0.24377203
1232724162,Остальное,13.577651,0.82800364
1232759751,Остальное,10.355834,-4.71978
1232812654,Английский сегмент,0.1357308,0.43933725
1232861332,Остальное,11.702728,-4.4883623
1232870171,Остальное,0.5976937,-2.0112064
1232921999,Новости и политика,15.536675,0.6899048
1232937078,Инвестиции и финансы,5.5891933,-0.18069887
1232969156,Спорт,4.7172217,11.455936
1232984306,Узбекский сегмент,8.158525,7.2059026
1232998082,Остальное,13.029338,1.257472
1233089318,Остальное,14.891788,0.448263
1233092178,Остальное,11.503275,-3.567481
1233209901,Остальное,12.921102,2.457612
1233272709,Остальное,6.424386,1.9642962
1233330573,Остальное,11.963563,-3.438861
1233452737,Английский сегмент,-0.0701792,0.50954694
1233485358,Узбекский сегмент,8.396687,7.7387943
1233536797,Остальное,9.26055,0.7513478
1233542368,Остальное,14.507838,-0.2891043
1233544464,Остальное,10.89125,-4.131389
1233550581,Остальное,0.62934405,-2.1884804
1233568653,Остальное,0.6309694,-2.1255846
1233577426,Остальное,8.346747,-2.1772144
1233657442,"Психология, саморазвитие и др.",9.160782,-1.7572609
1233670157,Остальное,8.171905,6.2789145
1233708997,Английский сегмент,0.19743204,0.8688705
1233747969,Остальное,1.3160838,0.5799597
1233777422,Остальное,13.494947,0.7557573
1233806407,Остальное,10.299845,-0.4099944
1233851102,Остальное,10.117299,0.2170848
1233970401,Остальное,14.262334,-3.7948544
1233992278,Остальное,-0.8146209,-1.1049501
1234083523,Остальное,8.233658,2.0211065
1234129062,"Психология, саморазвитие и др.",8.467713,-1.5299504
1234210801,Узбекский сегмент,8.447014,7.7569776
1234226669,Остальное,13.278329,-3.7872818
1234288141,Остальное,1.8321567,-1.5044335
1234298728,Остальное,13.774336,1.5317749
1234381677,Новости и политика,15.343163,0.76909405
1234405267,Остальное,16.139612,-4.282833
1234451761,Остальное,9.858161,-0.44421545
1234712739,"Психология, саморазвитие и др.",8.915091,-1.7808387
1234806023,Остальное,12.67059,0.9921773
1234820629,Английский сегмент,0.4103697,0.17280832
1234846389,Остальное,6.4990263,2.1481168
1234886121,Остальное,13.1371565,0.3323126
1234886150,Остальное,12.487479,-3.3082378
1234892360,Остальное,12.563402,1.4231707
1234904904,Остальное,0.075264424,-0.81388783
1234949435,Остальное,13.837508,0.59012955
1234963876,Остальное,4.556372,11.164804
1235005629,Остальное,15.382649,1.3633122
1235052752,Остальное,13.339007,-3.071992
1235141020,Остальное,10.372198,0.4804852
1235153959,Остальное,14.941805,0.4552904
1235199407,Остальное,-0.74305403,-1.1660895
1235231530,Остальное,-0.002588423,0.8633697
1235238484,Остальное,12.413879,0.2592775
1235252311,Узбекский сегмент,8.761433,7.3265166
1235254595,Спорт,4.7074385,11.404407
1235286016,Остальное,15.600914,1.3278728
1235298734,Остальное,15.976986,-4.18243
1235307425,Узбекский сегмент,8.412636,7.547069
1235322843,Остальное,11.16659,-5.307597
1235368460,Остальное,-0.8621938,-1.4735364
1235373113,Остальное,10.171099,-0.016719572
1235379756,Спорт,5.211395,11.669038
1235444295,Остальное,11.605627,-3.0564766
1235448640,Остальное,14.139555,0.2025513
1235473356,Английский сегмент,0.36353868,0.88673455
1235556309,Остальное,2.0416677,-1.5117946
1235570196,Узбекский сегмент,8.350734,6.5186195
1235587845,Остальное,10.587295,-2.3669233
1235600144,Остальное,10.928359,-4.6057067
